feature,threshold,normalized_gini_gain,normalized_adjacent_gap,score_margin_only,left_n,right_n,score_alpha_0,score_alpha_01,score_alpha_03,score_alpha_05,score_alpha_07,score_alpha_10,selected_score_alpha_0,selected_score_alpha_01,selected_score_alpha_03,selected_score_alpha_05,selected_score_alpha_07,selected_score_alpha_10,selected_score_margin_only
3,-0.005125667837067267,0.006127450980392246,0.01915020945541593,0.01915020945541593,15,17,0.006127450980392246,0.006139185177362477,0.006162653571302937,0.006186121965243398,0.00620959035918386,0.0062447929500945515,False,False,False,False,False,False,False
3,0.045904211071787424,0.0,0.010771992818671429,0.010771992818671429,16,16,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
3,0.09999588271517343,0.0022058823529413907,0.020945541591861176,0.020945541591861176,17,15,0.0022058823529413907,0.0022105026929984195,0.002219743373112477,0.002228984053226534,0.002238224733340591,0.002252085753511677,False,False,False,False,False,False,False
3,0.1397991882640801,0.008928571428571397,0.0023937761819269737,0.0023937761819269737,18,14,0.008928571428571397,0.008930708728733831,0.008934983329058701,0.008939257929383571,0.00894353252970844,0.008949944430195745,False,False,False,False,False,False,False
3,0.22654998240913315,0.00025303643724705616,0.04847396768402157,0.04847396768402157,19,13,0.00025303643724705616,0.00025426300525525556,0.0002567161412716543,0.000259169277288053,0.0002616224133044518,0.00026530211732904993,False,False,False,False,False,False,False
3,0.3898455949174682,0.004166666666666763,0.047277079593057984,0.047277079593057984,20,12,0.004166666666666763,0.0041863654498305375,0.004225763016158087,0.004265160582485637,0.004304558148813186,0.0043636544983045086,False,False,False,False,False,False,False
3,0.5163996946114279,0.00027056277056281,0.026929982046678673,0.026929982046678673,21,11,0.00027056277056281,0.0002712913956181856,0.0002727486457289368,0.00027420589583968804,0.00027566314595043923,0.00027784902111656606,False,False,False,False,False,False,False
3,0.5735531589893452,0.010227272727272751,0.0065828845002992185,0.0065828845002992185,22,10,0.010227272727272751,0.01023400522278442,0.01024747021380776,0.010260935204831099,0.010274400195854438,0.01029459768238945,False,False,False,False,False,False,False
3,0.6511185749308045,0.0027173913043480047,0.03889886295631364,0.03889886295631364,23,9,0.0027173913043480047,0.002727961647542656,0.0027491023339319583,0.0027702430203212602,0.0027913837067105626,0.002823094736294516,False,False,False,False,False,False,False
3,0.7501165400139826,0.0,0.019150209455415887,0.019150209455415887,24,8,0.0,0.0,0.0,0.0,0.0,0.0,False,False,False,False,False,False,False
