dataset,seed,method,eps,attack_success_rate,attacked_accuracy,median_min_flip_linf,reachable_fraction
iris,9,mags_binary_excluded,0.05,0.0754716981132075,0.9433962264150944,0.4881397670691251,1.0
iris,9,mags_fixed,0.05,0.0754716981132075,0.9433962264150944,0.4881397670691251,1.0
iris,9,mags_tuned,0.05,0.0377358490566037,0.9433962264150944,0.5227563078631067,1.0
iris,9,matched_gini,0.05,0.0566037735849056,0.9056603773584906,0.5227563078631067,1.0
iris,9,noise_augmented_cart,0.05,0.0377358490566037,0.9245283018867924,0.5767107351477135,1.0
iris,10,cart_fixed,0.05,0.0,0.981132075471698,0.5366677193814059,1.0
iris,10,cart_pruned,0.05,0.0,0.981132075471698,0.4695842730438497,1.0
iris,10,cart_tuned_depth,0.05,0.0188679245283018,0.981132075471698,0.4266924687607214,1.0
iris,10,mags_binary_excluded,0.05,0.0188679245283018,1.0,0.5689232745927202,1.0
iris,10,mags_fixed,0.05,0.0188679245283018,1.0,0.5689232745927202,1.0
iris,10,mags_tuned,0.05,0.0377358490566037,1.0,0.42669245519454,1.0
iris,10,matched_gini,0.05,0.0188679245283018,1.0,0.5689232745927202,1.0
iris,10,noise_augmented_cart,0.05,0.0377358490566037,0.9433962264150944,0.5513192116194506,1.0
iris,11,cart_fixed,0.05,0.0,0.981132075471698,0.5258920357587784,1.0
iris,11,cart_pruned,0.05,0.0,0.9622641509433962,0.4785286677962432,1.0
iris,11,cart_tuned_depth,0.05,0.0,0.981132075471698,0.5258920357587784,1.0
iris,11,mags_binary_excluded,0.05,0.0,0.981132075471698,0.50667739286719,1.0
iris,11,mags_fixed,0.05,0.0,0.981132075471698,0.50667739286719,1.0
iris,11,mags_tuned,0.05,0.0,0.9622641509433962,0.5916285511936745,1.0
iris,11,matched_gini,0.05,0.0,0.981132075471698,0.50667739286719,1.0
iris,11,noise_augmented_cart,0.05,0.0,0.9622641509433962,0.5362828453701068,1.0
iris,12,cart_fixed,0.05,0.0,0.8867924528301887,0.4551461828762541,1.0
iris,12,cart_pruned,0.05,0.0,0.8867924528301887,0.4551461828762541,1.0
iris,12,cart_tuned_depth,0.05,0.0,0.8867924528301887,0.4551461828762541,1.0
iris,12,mags_binary_excluded,0.05,0.0,0.8867924528301887,0.511180547671181,1.0
iris,12,mags_fixed,0.05,0.0,0.8867924528301887,0.511180547671181,1.0
iris,12,mags_tuned,0.05,0.0,0.8867924528301887,0.511180547671181,1.0
iris,12,matched_gini,0.05,0.0,0.8867924528301887,0.511180547671181,1.0
iris,12,noise_augmented_cart,0.05,0.0188679245283018,0.9056603773584906,0.4352523403305324,1.0
iris,13,cart_fixed,0.05,0.0,0.9622641509433962,0.4271650045244133,1.0
iris,13,cart_pruned,0.05,0.0188679245283018,0.8867924528301887,0.3610472184598146,1.0
iris,13,cart_tuned_depth,0.05,0.0,0.9622641509433962,0.4271650045244133,1.0
iris,13,mags_binary_excluded,0.05,0.0566037735849056,0.9056603773584906,0.4841203367359208,1.0
iris,13,mags_fixed,0.05,0.0566037735849056,0.9056603773584906,0.4841203367359208,1.0
iris,13,mags_tuned,0.05,0.0566037735849056,0.9056603773584906,0.4841203367359208,1.0
iris,13,matched_gini,0.05,0.0566037735849056,0.9056603773584906,0.4841203367359208,1.0
iris,13,noise_augmented_cart,0.05,0.0,0.9622641509433962,0.4909457485091672,1.0
iris,14,cart_fixed,0.05,0.0,0.9622641509433962,0.5876838773817838,1.0
iris,14,cart_pruned,0.05,0.0,0.9622641509433962,0.5876838773817838,1.0
iris,14,cart_tuned_depth,0.05,0.0,0.9622641509433962,0.5876838773817838,1.0
iris,14,mags_binary_excluded,0.05,0.0,0.9622641509433962,0.5359932090280142,1.0
iris,14,mags_fixed,0.05,0.0,0.9622641509433962,0.5359932090280142,1.0
iris,14,mags_tuned,0.05,0.0,0.9622641509433962,0.5359932090280142,1.0
iris,14,matched_gini,0.05,0.0,0.9622641509433962,0.5359932090280142,1.0
iris,14,noise_augmented_cart,0.05,0.0,0.9245283018867924,0.5080242085402454,1.0
iris,15,cart_fixed,0.05,0.0,0.9056603773584906,0.5856596995235954,1.0
iris,15,cart_pruned,0.05,0.0188679245283018,0.9056603773584906,0.4555131085882464,1.0
iris,15,cart_tuned_depth,0.05,0.0,0.9056603773584906,0.5856596995235954,1.0
iris,15,mags_binary_excluded,0.05,0.0,0.9056603773584906,0.585659704000411,1.0
iris,15,mags_fixed,0.05,0.0,0.9056603773584906,0.585659704000411,1.0
iris,15,mags_tuned,0.05,0.0,0.9056603773584906,0.585659704000411,1.0
iris,15,matched_gini,0.05,0.0,0.9056603773584906,0.585659704000411,1.0
iris,15,noise_augmented_cart,0.05,0.0377358490566037,0.9056603773584906,0.5504565276871004,1.0
iris,16,cart_fixed,0.05,0.0,0.981132075471698,0.4632163887799014,1.0
iris,16,cart_pruned,0.05,0.0,0.981132075471698,0.4632163766888379,1.0
iris,16,cart_tuned_depth,0.05,0.0,0.9622641509433962,0.4632163887799014,1.0
iris,16,mags_binary_excluded,0.05,0.0188679245283018,0.9622641509433962,0.5714801645387886,1.0
iris,16,mags_fixed,0.05,0.0188679245283018,0.9622641509433962,0.5714801645387886,1.0
iris,16,mags_tuned,0.05,0.0,0.9622641509433962,0.5714801645387886,1.0
iris,16,matched_gini,0.05,0.0188679245283018,0.9622641509433962,0.5714801645387886,1.0
iris,16,noise_augmented_cart,0.05,0.0,0.981132075471698,0.5098382333594695,1.0
iris,17,cart_fixed,0.05,0.0,0.9622641509433962,0.5317366079560663,1.0
iris,17,cart_pruned,0.05,0.0,0.9433962264150944,0.5317366079560663,1.0
iris,17,cart_tuned_depth,0.05,0.0,0.9433962264150944,0.5293389114426943,1.0
iris,17,mags_binary_excluded,0.05,0.0377358490566037,0.981132075471698,0.5317366078984,1.0
iris,17,mags_fixed,0.05,0.0377358490566037,0.981132075471698,0.5317366078984,1.0
iris,17,mags_tuned,0.05,0.0377358490566037,0.9433962264150944,0.5293389044011207,1.0
iris,17,matched_gini,0.05,0.0377358490566037,0.9433962264150944,0.5293389044011207,1.0
iris,17,noise_augmented_cart,0.05,0.0,0.9622641509433962,0.5688169554940606,1.0
iris,18,cart_fixed,0.05,0.0,0.981132075471698,0.5270951108812335,1.0
iris,18,cart_pruned,0.05,0.0,0.981132075471698,0.5270951108812335,1.0
iris,18,cart_tuned_depth,0.05,0.0,0.9433962264150944,0.5270950945445728,1.0
iris,18,mags_binary_excluded,0.05,0.0188679245283018,0.981132075471698,0.4779635464295457,1.0
iris,18,mags_fixed,0.05,0.0188679245283018,0.981132075471698,0.4779635464295457,1.0
iris,18,mags_tuned,0.05,0.0,0.9433962264150944,0.4779635464295457,1.0
iris,18,matched_gini,0.05,0.0188679245283018,0.981132075471698,0.4779635464295457,1.0
iris,18,noise_augmented_cart,0.05,0.0377358490566037,1.0,0.5292845966645908,1.0
iris,19,cart_fixed,0.05,0.0188679245283018,0.9433962264150944,0.4529397090395463,1.0
iris,19,cart_pruned,0.05,0.0188679245283018,0.9245283018867924,0.4529397090395463,1.0
iris,19,cart_tuned_depth,0.05,0.0,0.9622641509433962,0.4529397337945018,1.0
iris,19,mags_binary_excluded,0.05,0.0377358490566037,0.9622641509433962,0.53741125303338,1.0
iris,19,mags_fixed,0.05,0.0377358490566037,0.9622641509433962,0.53741125303338,1.0
iris,19,mags_tuned,0.05,0.0,0.9622641509433962,0.5823510693986336,1.0
iris,19,matched_gini,0.05,0.0377358490566037,0.9622641509433962,0.53741125303338,1.0
iris,19,noise_augmented_cart,0.05,0.0188679245283018,0.981132075471698,0.4435041745623124,1.0
iris,20,cart_fixed,0.05,0.0188679245283018,0.9622641509433962,0.4246086780200892,1.0
iris,20,cart_pruned,0.05,0.0188679245283018,0.9245283018867924,0.4246086684775136,1.0
iris,20,cart_tuned_depth,0.05,0.0188679245283018,0.9622641509433962,0.4246086780200892,1.0
iris,20,mags_binary_excluded,0.05,0.0377358490566037,0.9433962264150944,0.4246086619771301,1.0
iris,20,mags_fixed,0.05,0.0377358490566037,0.9433962264150944,0.4246086619771301,1.0
iris,20,mags_tuned,0.05,0.0377358490566037,0.9433962264150944,0.4246086619771301,1.0
iris,20,matched_gini,0.05,0.0377358490566037,0.9433962264150944,0.4246086619771301,1.0
iris,20,noise_augmented_cart,0.05,0.0188679245283018,0.9245283018867924,0.5111060046376026,1.0
iris,21,cart_fixed,0.05,0.0,0.9622641509433962,0.5994284681383972,1.0
iris,21,cart_pruned,0.05,0.0188679245283018,1.0,0.5328252892950976,1.0
iris,21,cart_tuned_depth,0.05,0.0188679245283018,0.9622641509433962,0.4803304105207784,1.0
iris,21,mags_binary_excluded,0.05,0.0188679245283018,0.981132075471698,0.5994284578920555,1.0
iris,21,mags_fixed,0.05,0.0188679245283018,0.981132075471698,0.5994284578920555,1.0
iris,21,mags_tuned,0.05,0.0377358490566037,0.981132075471698,0.4803304181993998,1.0
iris,21,matched_gini,0.05,0.0188679245283018,0.981132075471698,0.5994284578920555,1.0
iris,21,noise_augmented_cart,0.05,0.0754716981132075,0.9056603773584906,0.6395523243354485,1.0
iris,22,cart_fixed,0.05,0.0,0.9433962264150944,0.5949506294545782,1.0
iris,22,cart_pruned,0.05,0.0,0.9433962264150944,0.5949506294545782,1.0
iris,22,cart_tuned_depth,0.05,0.0,0.9433962264150944,0.5949506294545782,1.0
iris,22,mags_binary_excluded,0.05,0.0,0.9433962264150944,0.5411921120535289,1.0
iris,22,mags_fixed,0.05,0.0,0.9433962264150944,0.5411921120535289,1.0
iris,22,mags_tuned,0.05,0.0,0.9433962264150944,0.4842245223110519,1.0
iris,22,matched_gini,0.05,0.0,0.9433962264150944,0.5411921120535289,1.0
iris,22,noise_augmented_cart,0.05,0.0,0.9433962264150944,0.499515818530915,1.0
iris,23,cart_fixed,0.05,0.0566037735849056,0.9433962264150944,0.4698549024197109,1.0
iris,23,cart_pruned,0.05,0.0566037735849056,0.9433962264150944,0.4698549060905954,1.0
iris,23,cart_tuned_depth,0.05,0.0188679245283018,0.9056603773584906,0.4698549024197109,1.0
iris,23,mags_binary_excluded,0.05,0.0566037735849056,0.9433962264150944,0.469854904755153,1.0
iris,23,mags_fixed,0.05,0.0566037735849056,0.9433962264150944,0.469854904755153,1.0
iris,23,mags_tuned,0.05,0.0566037735849056,0.9433962264150944,0.469854904755153,1.0
iris,23,matched_gini,0.05,0.0566037735849056,0.9433962264150944,0.4907571183887257,1.0
iris,23,noise_augmented_cart,0.05,0.0188679245283018,0.9056603773584906,0.4565021506878383,1.0
iris,24,cart_fixed,0.05,0.0377358490566037,0.981132075471698,0.5286986560514287,1.0
iris,24,cart_pruned,0.05,0.0377358490566037,0.981132075471698,0.5286986560514287,1.0
iris,24,cart_tuned_depth,0.05,0.0943396226415094,0.9433962264150944,0.4245921793535125,1.0
iris,24,mags_binary_excluded,0.05,0.0377358490566037,0.981132075471698,0.5947860167004093,1.0
iris,24,mags_fixed,0.05,0.0377358490566037,0.981132075471698,0.5947860167004093,1.0
iris,24,mags_tuned,0.05,0.0943396226415094,0.9433962264150944,0.4812044621856957,1.0
iris,24,matched_gini,0.05,0.0377358490566037,0.981132075471698,0.5947860167004093,1.0
iris,24,noise_augmented_cart,0.05,0.0754716981132075,0.9245283018867924,0.4274853590085876,1.0
iris,25,cart_fixed,0.05,0.0,0.9056603773584906,0.4443610787732599,1.0
iris,25,cart_pruned,0.05,0.0,0.9056603773584906,0.4443610787732599,1.0
iris,25,cart_tuned_depth,0.05,0.0,0.9056603773584906,0.4443610602089517,1.0
iris,25,mags_binary_excluded,0.05,0.0,0.9056603773584906,0.5215522810340507,1.0
iris,25,mags_fixed,0.05,0.0,0.9056603773584906,0.5215522810340507,1.0
iris,25,mags_tuned,0.05,0.0,0.9056603773584906,0.4443610708370843,1.0
iris,25,matched_gini,0.05,0.0,0.9056603773584906,0.5215522810340507,1.0
iris,25,noise_augmented_cart,0.05,0.0188679245283018,0.9245283018867924,0.4401945031895612,1.0
iris,26,cart_fixed,0.05,0.0188679245283018,0.9245283018867924,0.4692859401263701,1.0
iris,26,cart_pruned,0.05,0.0188679245283018,0.9245283018867924,0.4692859401263701,1.0
iris,26,cart_tuned_depth,0.05,0.0,0.9622641509433962,0.5521010836751788,1.0
iris,26,mags_binary_excluded,0.05,0.0566037735849056,0.9622641509433962,0.4692859377379995,1.0
iris,26,mags_fixed,0.05,0.0566037735849056,0.9622641509433962,0.4692859377379995,1.0
iris,26,mags_tuned,0.05,0.0377358490566037,0.9433962264150944,0.5244960479424697,1.0
iris,26,matched_gini,0.05,0.0566037735849056,0.9622641509433962,0.4692859377379995,1.0
iris,26,noise_augmented_cart,0.05,0.0,0.9622641509433962,0.4692859401263701,1.0
iris,27,cart_fixed,0.05,0.0188679245283018,0.9245283018867924,0.4885241891549157,1.0
iris,27,cart_pruned,0.05,0.0188679245283018,0.9245283018867924,0.4885241891549157,1.0
