dataset,seed,n_nodes,n_leaves,depth,mean_node_margin,binary_split_fraction,method,fit_time_sec
breast_cancer,13,21.0,11.0,4.0,,,noise_augmented_cart,0.004927999980282
breast_cancer,13,,,,,,random_forest,0.080945800000336
breast_cancer,13,,,,,,rbf_svm,0.0013322999875526
breast_cancer,14,19.0,10.0,4.0,,,cart_fixed,0.0029970000032335
breast_cancer,14,7.0,4.0,2.0,,,cart_pruned,0.0194340000161901
breast_cancer,14,7.0,4.0,2.0,,,cart_tuned_depth,0.0201656999997794
breast_cancer,14,,,,,,extra_trees,0.0396235000225715
breast_cancer,14,,,,,,linear_svm,0.001268699998036
breast_cancer,14,17.0,9.0,4.0,0.0135845363188788,0.0,mags_binary_excluded,0.0770987999858334
breast_cancer,14,17.0,9.0,4.0,0.0135845363188788,0.0,mags_fixed,0.0663467999838758
breast_cancer,14,7.0,4.0,2.0,0.0050131206522597,0.0,mags_tuned,1.922137500019744
breast_cancer,14,17.0,9.0,4.0,0.0135845363188788,0.0,matched_gini,0.057804699987173
breast_cancer,14,21.0,11.0,4.0,,,noise_augmented_cart,0.0057653999829199
breast_cancer,14,,,,,,random_forest,0.0753404999850317
breast_cancer,14,,,,,,rbf_svm,0.0012849000049754
breast_cancer,15,17.0,9.0,4.0,,,cart_fixed,0.0024448000185657
breast_cancer,15,7.0,4.0,2.0,,,cart_pruned,0.0239989999972749
breast_cancer,15,13.0,7.0,3.0,,,cart_tuned_depth,0.0192923999857157
breast_cancer,15,,,,,,extra_trees,0.0394919000100344
breast_cancer,15,,,,,,linear_svm,0.0013288000191096
breast_cancer,15,23.0,12.0,4.0,0.0352422290948418,0.0,mags_binary_excluded,0.0898718000098597
breast_cancer,15,23.0,12.0,4.0,0.0352422290948418,0.0,mags_fixed,0.0873186999815516
breast_cancer,15,21.0,11.0,4.0,0.0575308898515618,0.0,mags_tuned,1.887201700010337
breast_cancer,15,23.0,12.0,4.0,0.018534988236692,0.0,matched_gini,0.0948219000129029
breast_cancer,15,21.0,11.0,4.0,,,noise_augmented_cart,0.004648600006476
breast_cancer,15,,,,,,random_forest,0.0805935999960638
breast_cancer,15,,,,,,rbf_svm,0.0012733000039588
breast_cancer,16,19.0,10.0,4.0,,,cart_fixed,0.0022490000119432
breast_cancer,16,7.0,4.0,2.0,,,cart_pruned,0.0268754000135231
breast_cancer,16,19.0,10.0,4.0,,,cart_tuned_depth,0.0201560000132303
breast_cancer,16,,,,,,extra_trees,0.0428364000108558
breast_cancer,16,,,,,,linear_svm,0.0013472999853547
breast_cancer,16,21.0,11.0,4.0,0.0685347745976147,0.0,mags_binary_excluded,0.0835990000050515
breast_cancer,16,21.0,11.0,4.0,0.0685347745976147,0.0,mags_fixed,0.0851599999878089
breast_cancer,16,7.0,4.0,2.0,0.0093477670068773,0.0,mags_tuned,1.7418851999973413
breast_cancer,16,21.0,11.0,4.0,0.0158433650766448,0.0,matched_gini,0.0763732999912463
breast_cancer,16,21.0,11.0,4.0,,,noise_augmented_cart,0.0047388999955728
breast_cancer,16,,,,,,random_forest,0.0862504999968223
breast_cancer,16,,,,,,rbf_svm,0.0013304999738465
breast_cancer,17,23.0,12.0,4.0,,,cart_fixed,0.002827000018442
breast_cancer,17,5.0,3.0,2.0,,,cart_pruned,0.0176238999993074
breast_cancer,17,15.0,8.0,3.0,,,cart_tuned_depth,0.0214538000000175
breast_cancer,17,,,,,,extra_trees,0.0536513999977614
breast_cancer,17,,,,,,linear_svm,0.0011372000153642
breast_cancer,17,19.0,10.0,4.0,0.0701837512769399,0.0,mags_binary_excluded,0.0644184999982826
breast_cancer,17,19.0,10.0,4.0,0.0701837512769399,0.0,mags_fixed,0.0694485999993048
breast_cancer,17,19.0,10.0,4.0,0.0348008208603169,0.0,mags_tuned,1.9220993999915663
breast_cancer,17,19.0,10.0,4.0,0.0459758745970459,0.0,matched_gini,0.0698567000217735
breast_cancer,17,27.0,14.0,4.0,,,noise_augmented_cart,0.0050295999972149
breast_cancer,17,,,,,,random_forest,0.0760631000157445
breast_cancer,17,,,,,,rbf_svm,0.0012265999976079
breast_cancer,18,15.0,8.0,4.0,,,cart_fixed,0.0032787999953143
breast_cancer,18,11.0,6.0,4.0,,,cart_pruned,0.0198048999882303
breast_cancer,18,15.0,8.0,4.0,,,cart_tuned_depth,0.0180184000055305
breast_cancer,18,,,,,,extra_trees,0.0392408999905455
breast_cancer,18,,,,,,linear_svm,0.0011949999898206
breast_cancer,18,17.0,9.0,4.0,0.0547488995905349,0.0,mags_binary_excluded,0.0675763000035658
breast_cancer,18,17.0,9.0,4.0,0.0547488995905349,0.0,mags_fixed,0.0607515999872703
breast_cancer,18,17.0,9.0,4.0,0.0547488995905349,0.0,mags_tuned,1.5850980000104755
breast_cancer,18,17.0,9.0,4.0,0.0547488995905349,0.0,matched_gini,0.0726665000256616
breast_cancer,18,21.0,11.0,4.0,,,noise_augmented_cart,0.004924300010316
breast_cancer,18,,,,,,random_forest,0.0708349000196904
breast_cancer,18,,,,,,rbf_svm,0.0012180999910924
breast_cancer,19,17.0,9.0,4.0,,,cart_fixed,0.0030062999867368
breast_cancer,19,9.0,5.0,3.0,,,cart_pruned,0.026146600022912
breast_cancer,19,7.0,4.0,2.0,,,cart_tuned_depth,0.0237217999820131
breast_cancer,19,,,,,,extra_trees,0.0412175999954342
breast_cancer,19,,,,,,linear_svm,0.0011802999943029
breast_cancer,19,19.0,10.0,4.0,0.0437152439335388,0.0,mags_binary_excluded,0.0685089999751653
breast_cancer,19,19.0,10.0,4.0,0.0437152439335388,0.0,mags_fixed,0.0693070999986957
breast_cancer,19,7.0,4.0,2.0,0.0027669798548735,0.0,mags_tuned,1.6754426000115927
breast_cancer,19,19.0,10.0,4.0,0.0176746516997184,0.0,matched_gini,0.0857596000132616
breast_cancer,19,21.0,11.0,4.0,,,noise_augmented_cart,0.0062887000094633
breast_cancer,19,,,,,,random_forest,0.0857437000086065
breast_cancer,19,,,,,,rbf_svm,0.0017097000090871
breast_cancer,20,19.0,10.0,4.0,,,cart_fixed,0.0025729999761097
breast_cancer,20,3.0,2.0,1.0,,,cart_pruned,0.0160735000099521
breast_cancer,20,19.0,10.0,4.0,,,cart_tuned_depth,0.0205928000214044
breast_cancer,20,,,,,,extra_trees,0.0443837000057101
breast_cancer,20,,,,,,linear_svm,0.0015120000171009
breast_cancer,20,19.0,10.0,4.0,0.0755220314450757,0.0,mags_binary_excluded,0.0691287999798078
breast_cancer,20,19.0,10.0,4.0,0.0755220314450757,0.0,mags_fixed,0.0760755999945104
breast_cancer,20,7.0,4.0,2.0,0.011804555629683,0.0,mags_tuned,1.5921088999893982
breast_cancer,20,19.0,10.0,4.0,0.03203319467035,0.0,matched_gini,0.0739356999984011
breast_cancer,20,23.0,12.0,4.0,,,noise_augmented_cart,0.0055144999932963
breast_cancer,20,,,,,,random_forest,0.0716931999777443
breast_cancer,20,,,,,,rbf_svm,0.0018033999949693
breast_cancer,21,17.0,9.0,4.0,,,cart_fixed,0.003176500002155
breast_cancer,21,7.0,4.0,2.0,,,cart_pruned,0.0251955999992787
breast_cancer,21,17.0,9.0,4.0,,,cart_tuned_depth,0.0268764000211376
breast_cancer,21,,,,,,extra_trees,0.037765599990962
breast_cancer,21,,,,,,linear_svm,0.0012357999803498
breast_cancer,21,17.0,9.0,4.0,0.0446734176803457,0.0,mags_binary_excluded,0.0728244999772869
breast_cancer,21,17.0,9.0,4.0,0.0446734176803457,0.0,mags_fixed,0.0502893999801017
breast_cancer,21,13.0,7.0,3.0,0.0240388593770436,0.0,mags_tuned,1.7246302999847103
breast_cancer,21,17.0,9.0,4.0,0.0207348585926335,0.0,matched_gini,0.0744581999897491
breast_cancer,21,21.0,11.0,4.0,,,noise_augmented_cart,0.0059710000059567
breast_cancer,21,,,,,,random_forest,0.0919835999957285
breast_cancer,21,,,,,,rbf_svm,0.0016639999812468
breast_cancer,22,17.0,9.0,4.0,,,cart_fixed,0.0022648000158369
breast_cancer,22,5.0,3.0,2.0,,,cart_pruned,0.0178038000012747
breast_cancer,22,17.0,9.0,4.0,,,cart_tuned_depth,0.020424099988304
breast_cancer,22,,,,,,extra_trees,0.0439355999988038
breast_cancer,22,,,,,,linear_svm,0.0012798999960068
breast_cancer,22,17.0,9.0,4.0,0.0418338687373922,0.0,mags_binary_excluded,0.0786014999903272
breast_cancer,22,17.0,9.0,4.0,0.0418338687373922,0.0,mags_fixed,0.0794571000151336
breast_cancer,22,13.0,7.0,3.0,0.0176541677697396,0.0,mags_tuned,1.6444437000027392
breast_cancer,22,17.0,9.0,4.0,0.0207131271056391,0.0,matched_gini,0.0626560999953653
breast_cancer,22,19.0,10.0,4.0,,,noise_augmented_cart,0.0050002999778371
breast_cancer,22,,,,,,random_forest,0.0733254999795463
breast_cancer,22,,,,,,rbf_svm,0.0022707000025548
breast_cancer,23,17.0,9.0,4.0,,,cart_fixed,0.0022923000215087
breast_cancer,23,11.0,6.0,4.0,,,cart_pruned,0.0204962000134401
breast_cancer,23,17.0,9.0,4.0,,,cart_tuned_depth,0.0220964000036474
breast_cancer,23,,,,,,extra_trees,0.0379288999829441
breast_cancer,23,,,,,,linear_svm,0.0012342999980319
breast_cancer,23,23.0,12.0,4.0,0.0732245857987631,0.0,mags_binary_excluded,0.0848258000041823
breast_cancer,23,23.0,12.0,4.0,0.0732245857987631,0.0,mags_fixed,0.0832830000144895
breast_cancer,23,23.0,12.0,4.0,0.0732245857987631,0.0,mags_tuned,1.7740777999861166
breast_cancer,23,23.0,12.0,4.0,0.096454039929115,0.0,matched_gini,0.0795636000111699
breast_cancer,23,27.0,14.0,4.0,,,noise_augmented_cart,0.0051464999851305
breast_cancer,23,,,,,,random_forest,0.0708619999932125
breast_cancer,23,,,,,,rbf_svm,0.0014895999920554
breast_cancer,24,17.0,9.0,4.0,,,cart_fixed,0.0030039999983273
breast_cancer,24,3.0,2.0,1.0,,,cart_pruned,0.0252181999967433
breast_cancer,24,7.0,4.0,2.0,,,cart_tuned_depth,0.0187878999859094
breast_cancer,24,,,,,,extra_trees,0.040030400006799
breast_cancer,24,,,,,,linear_svm,0.001218500023242
breast_cancer,24,19.0,10.0,4.0,0.0264967007619713,0.0,mags_binary_excluded,0.0861014999973122
breast_cancer,24,19.0,10.0,4.0,0.0264967007619713,0.0,mags_fixed,0.0779418000020086
breast_cancer,24,7.0,4.0,2.0,0.0060478180057003,0.0,mags_tuned,2.0172707000165246
breast_cancer,24,19.0,10.0,4.0,0.0162962356955634,0.0,matched_gini,0.0751973000005818
breast_cancer,24,23.0,12.0,4.0,,,noise_augmented_cart,0.0052364000002853
breast_cancer,24,,,,,,random_forest,0.0695030000060796
breast_cancer,24,,,,,,rbf_svm,0.0013592000177595
breast_cancer,25,21.0,11.0,4.0,,,cart_fixed,0.002606599999126
breast_cancer,25,3.0,2.0,1.0,,,cart_pruned,0.0210660000157076
breast_cancer,25,7.0,4.0,2.0,,,cart_tuned_depth,0.0199882999877445
breast_cancer,25,,,,,,extra_trees,0.0404523000179324
breast_cancer,25,,,,,,linear_svm,0.0013348999782465
breast_cancer,25,21.0,11.0,4.0,0.0291750018113434,0.0,mags_binary_excluded,0.0852997000038158
breast_cancer,25,21.0,11.0,4.0,0.0291750018113434,0.0,mags_fixed,0.072378100012429
breast_cancer,25,21.0,11.0,4.0,0.0291750018113434,0.0,mags_tuned,1.9826623999979347
breast_cancer,25,21.0,11.0,4.0,0.0240049544595307,0.0,matched_gini,0.0778391000058036
breast_cancer,25,23.0,12.0,4.0,,,noise_augmented_cart,0.0053209000034257
breast_cancer,25,,,,,,random_forest,0.0784890000068117
breast_cancer,25,,,,,,rbf_svm,0.0013413999986369
breast_cancer,26,19.0,10.0,4.0,,,cart_fixed,0.0023703000042587
breast_cancer,26,11.0,6.0,4.0,,,cart_pruned,0.0199950000096578
breast_cancer,26,7.0,4.0,2.0,,,cart_tuned_depth,0.0215895999863278
breast_cancer,26,,,,,,extra_trees,0.0455064999987371
breast_cancer,26,,,,,,linear_svm,0.0013690000050701
breast_cancer,26,21.0,11.0,4.0,0.060728634514947,0.0,mags_binary_excluded,0.0813618999964091
breast_cancer,26,21.0,11.0,4.0,0.060728634514947,0.0,mags_fixed,0.0725834000040777
breast_cancer,26,7.0,4.0,2.0,0.0047149116969484,0.0,mags_tuned,1.6525090000068303
breast_cancer,26,21.0,11.0,4.0,0.0332474502449122,0.0,matched_gini,0.0735922999738249
breast_cancer,26,23.0,12.0,4.0,,,noise_augmented_cart,0.0056673999933991
breast_cancer,26,,,,,,random_forest,0.075067099998705
breast_cancer,26,,,,,,rbf_svm,0.0017080999969039
breast_cancer,27,15.0,8.0,4.0,,,cart_fixed,0.003070500009926
breast_cancer,27,5.0,3.0,2.0,,,cart_pruned,0.0163231999904382
breast_cancer,27,7.0,4.0,2.0,,,cart_tuned_depth,0.0197178999951574
breast_cancer,27,,,,,,extra_trees,0.0402613000187557
breast_cancer,27,,,,,,linear_svm,0.0010611999896354
breast_cancer,27,15.0,8.0,4.0,0.0561340868327737,0.0,mags_binary_excluded,0.0594286999839823
breast_cancer,27,15.0,8.0,4.0,0.0561340868327737,0.0,mags_fixed,0.0614389999827835
breast_cancer,27,13.0,7.0,3.0,0.0502339753585847,0.0,mags_tuned,1.4147031000175048
breast_cancer,27,15.0,8.0,4.0,0.016053871460079,0.0,matched_gini,0.0728450000169687
breast_cancer,27,19.0,10.0,4.0,,,noise_augmented_cart,0.0040983000071719
breast_cancer,27,,,,,,random_forest,0.0651406999968458
breast_cancer,27,,,,,,rbf_svm,0.0011928000021725
breast_cancer,28,25.0,13.0,4.0,,,cart_fixed,0.0029607999895233
breast_cancer,28,7.0,4.0,2.0,,,cart_pruned,0.0318639000179246
breast_cancer,28,7.0,4.0,2.0,,,cart_tuned_depth,0.0196583000069949
breast_cancer,28,,,,,,extra_trees,0.0483993999951053
breast_cancer,28,,,,,,linear_svm,0.0013988999999128
breast_cancer,28,23.0,12.0,4.0,0.0757704691761516,0.0,mags_binary_excluded,0.0769137000024784
breast_cancer,28,23.0,12.0,4.0,0.0757704691761516,0.0,mags_fixed,0.0787040000141132
breast_cancer,28,23.0,12.0,4.0,0.0757704691761516,0.0,mags_tuned,1.874633200000972
breast_cancer,28,23.0,12.0,4.0,0.035162316779295,0.0,matched_gini,0.0788311999931465
breast_cancer,28,25.0,13.0,4.0,,,noise_augmented_cart,0.0049475000123493
breast_cancer,28,,,,,,random_forest,0.0876381999987643
breast_cancer,28,,,,,,rbf_svm,0.0014130000199656
breast_cancer,29,21.0,11.0,4.0,,,cart_fixed,0.0022890999971423
breast_cancer,29,13.0,7.0,4.0,,,cart_pruned,0.0296767000108957
breast_cancer,29,7.0,4.0,2.0,,,cart_tuned_depth,0.0262600000132806
breast_cancer,29,,,,,,extra_trees,0.0368598999921232
breast_cancer,29,,,,,,linear_svm,0.0012855999812018
breast_cancer,29,21.0,11.0,4.0,0.0719225403468646,0.0,mags_binary_excluded,0.077374399988912
breast_cancer,29,21.0,11.0,4.0,0.0719225403468646,0.0,mags_fixed,0.065899300010642
breast_cancer,29,21.0,11.0,4.0,0.0719225403468646,0.0,mags_tuned,1.7894902999978513
breast_cancer,29,21.0,11.0,4.0,0.0438741451768451,0.0,matched_gini,0.0693073000002186
breast_cancer,29,19.0,10.0,4.0,,,noise_augmented_cart,0.0060357000038493
breast_cancer,29,,,,,,random_forest,0.0872057999949902
breast_cancer,29,,,,,,rbf_svm,0.001289000007091
car_evaluation,0,17.0,9.0,5.0,,,cart_fixed,0.0009442000009585
car_evaluation,0,105.0,53.0,11.0,,,cart_pruned,0.0216298000013921
car_evaluation,0,105.0,53.0,11.0,,,cart_tuned_depth,0.0105276000103913
car_evaluation,0,,,,,,extra_trees,0.0528340000018943
car_evaluation,0,,,,,,linear_svm,0.0072511000034864
car_evaluation,0,17.0,9.0,5.0,1.0,1.0,mags_binary_excluded,0.0021737999923061
car_evaluation,0,17.0,9.0,5.0,1.0,1.0,mags_fixed,0.0022035999863874
car_evaluation,0,63.0,32.0,8.0,1.0,0.0,mags_tuned,0.1551150000013876
car_evaluation,0,17.0,9.0,5.0,1.0,1.0,matched_gini,0.0024390000035054
car_evaluation,0,17.0,9.0,5.0,,,noise_augmented_cart,0.0052012999949511
car_evaluation,0,,,,,,random_forest,0.0782627000007778
car_evaluation,0,,,,,,rbf_svm,0.0170287000073585
car_evaluation,1,19.0,10.0,5.0,,,cart_fixed,0.0009566000080667
car_evaluation,1,101.0,51.0,11.0,,,cart_pruned,0.0218251999758649
car_evaluation,1,105.0,53.0,10.0,,,cart_tuned_depth,0.0106554999947547
car_evaluation,1,,,,,,extra_trees,0.0528343000041786
car_evaluation,1,,,,,,linear_svm,0.0074486999947112
car_evaluation,1,19.0,10.0,5.0,1.0,1.0,mags_binary_excluded,0.0022920000192243
car_evaluation,1,19.0,10.0,5.0,1.0,1.0,mags_fixed,0.0024941000156104
car_evaluation,1,69.0,35.0,8.0,1.0,0.0,mags_tuned,0.1485277999890968
car_evaluation,1,19.0,10.0,5.0,1.0,1.0,matched_gini,0.0029087000002618
car_evaluation,1,21.0,11.0,5.0,,,noise_augmented_cart,0.0058718999789562
car_evaluation,1,,,,,,random_forest,0.0659165999968536
car_evaluation,1,,,,,,rbf_svm,0.0167366999958176
car_evaluation,2,17.0,9.0,5.0,,,cart_fixed,0.0008758999756537
car_evaluation,2,47.0,24.0,9.0,,,cart_pruned,0.0167650000075809
car_evaluation,2,99.0,50.0,10.0,,,cart_tuned_depth,0.0135053999838419
car_evaluation,2,,,,,,extra_trees,0.053582099993946
car_evaluation,2,,,,,,linear_svm,0.0083489999815355
car_evaluation,2,17.0,9.0,5.0,1.0,1.0,mags_binary_excluded,0.0023456999915651
car_evaluation,2,17.0,9.0,5.0,1.0,1.0,mags_fixed,0.0021710000000894
car_evaluation,2,63.0,32.0,8.0,1.0,0.0,mags_tuned,0.1214501000067684
car_evaluation,2,17.0,9.0,5.0,1.0,1.0,matched_gini,0.0023376000171992
car_evaluation,2,17.0,9.0,5.0,,,noise_augmented_cart,0.0056692000071052
car_evaluation,2,,,,,,random_forest,0.0669979999947827
car_evaluation,2,,,,,,rbf_svm,0.0181254999770317
car_evaluation,3,19.0,10.0,5.0,,,cart_fixed,0.0009587999957147
car_evaluation,3,105.0,53.0,10.0,,,cart_pruned,0.0208449999918229
car_evaluation,3,105.0,53.0,10.0,,,cart_tuned_depth,0.0104509000084362
car_evaluation,3,,,,,,extra_trees,0.070428000006359
car_evaluation,3,,,,,,linear_svm,0.0098335999937262
car_evaluation,3,19.0,10.0,5.0,1.0,1.0,mags_binary_excluded,0.0023235999979078
car_evaluation,3,19.0,10.0,5.0,1.0,1.0,mags_fixed,0.0027912000077776
car_evaluation,3,73.0,37.0,8.0,1.0,0.0,mags_tuned,0.1487993999908212
car_evaluation,3,19.0,10.0,5.0,1.0,1.0,matched_gini,0.0026242999883834
car_evaluation,3,19.0,10.0,5.0,,,noise_augmented_cart,0.0059694999945349
car_evaluation,3,,,,,,random_forest,0.0866471999906934
car_evaluation,3,,,,,,rbf_svm,0.0221287000167649
car_evaluation,4,19.0,10.0,5.0,,,cart_fixed,0.0009988000092562
car_evaluation,4,67.0,34.0,10.0,,,cart_pruned,0.02011469998979
car_evaluation,4,103.0,52.0,10.0,,,cart_tuned_depth,0.0142804000061005
car_evaluation,4,,,,,,extra_trees,0.0590602000011131
car_evaluation,4,,,,,,linear_svm,0.0092890000087209
car_evaluation,4,19.0,10.0,5.0,1.0,1.0,mags_binary_excluded,0.003299700008938
car_evaluation,4,19.0,10.0,5.0,1.0,1.0,mags_fixed,0.0036354000039864
car_evaluation,4,75.0,38.0,8.0,1.0,0.0,mags_tuned,0.2048927000141702
car_evaluation,4,19.0,10.0,5.0,1.0,1.0,matched_gini,0.0043407999910414
car_evaluation,4,21.0,11.0,5.0,,,noise_augmented_cart,0.0064617999887559
car_evaluation,4,,,,,,random_forest,0.0776558000070508
car_evaluation,4,,,,,,rbf_svm,0.0253400999936275
car_evaluation,5,19.0,10.0,5.0,,,cart_fixed,0.0013607000000774
car_evaluation,5,45.0,23.0,9.0,,,cart_pruned,0.0223647000093478
car_evaluation,5,103.0,52.0,10.0,,,cart_tuned_depth,0.011021599988453
car_evaluation,5,,,,,,extra_trees,0.064412399980938
car_evaluation,5,,,,,,linear_svm,0.009160299989162
car_evaluation,5,19.0,10.0,5.0,1.0,1.0,mags_binary_excluded,0.0037375999963842
car_evaluation,5,19.0,10.0,5.0,1.0,1.0,mags_fixed,0.0044643000001087
car_evaluation,5,77.0,39.0,8.0,1.0,0.0,mags_tuned,0.1784839000029023
car_evaluation,5,19.0,10.0,5.0,1.0,1.0,matched_gini,0.0025253999920096
car_evaluation,5,19.0,10.0,5.0,,,noise_augmented_cart,0.0067182999919168
car_evaluation,5,,,,,,random_forest,0.0827483000175561
car_evaluation,5,,,,,,rbf_svm,0.0197045000095386
car_evaluation,6,19.0,10.0,5.0,,,cart_fixed,0.001136899983976
car_evaluation,6,53.0,27.0,10.0,,,cart_pruned,0.024002999998629
car_evaluation,6,103.0,52.0,10.0,,,cart_tuned_depth,0.0133327999792527
car_evaluation,6,,,,,,extra_trees,0.0709269999933894
car_evaluation,6,,,,,,linear_svm,0.0062785999907646
car_evaluation,6,19.0,10.0,5.0,1.0,1.0,mags_binary_excluded,0.0031512999848928
car_evaluation,6,19.0,10.0,5.0,1.0,1.0,mags_fixed,0.002608999988297
car_evaluation,6,69.0,35.0,8.0,1.0,0.0,mags_tuned,0.1690752000140492
car_evaluation,6,19.0,10.0,5.0,1.0,1.0,matched_gini,0.0032711000239942
car_evaluation,6,21.0,11.0,5.0,,,noise_augmented_cart,0.0062080000061541
car_evaluation,6,,,,,,random_forest,0.0864641000225674
car_evaluation,6,,,,,,rbf_svm,0.0208747999859042
car_evaluation,7,19.0,10.0,5.0,,,cart_fixed,0.0009615999879315
car_evaluation,7,43.0,22.0,9.0,,,cart_pruned,0.0210045000130776
car_evaluation,7,73.0,37.0,8.0,,,cart_tuned_depth,0.0116658999759238
car_evaluation,7,,,,,,extra_trees,0.06343989999732
car_evaluation,7,,,,,,linear_svm,0.0063887000142131
car_evaluation,7,19.0,10.0,5.0,1.0,1.0,mags_binary_excluded,0.00382039998658
car_evaluation,7,19.0,10.0,5.0,1.0,1.0,mags_fixed,0.0023743000056128
car_evaluation,7,73.0,37.0,8.0,1.0,0.0,mags_tuned,0.1843727999948896
car_evaluation,7,19.0,10.0,5.0,1.0,1.0,matched_gini,0.0025586000119801
car_evaluation,7,21.0,11.0,5.0,,,noise_augmented_cart,0.0064557000005152
car_evaluation,7,,,,,,random_forest,0.0713415000063832
car_evaluation,7,,,,,,rbf_svm,0.0178539000044111
car_evaluation,8,19.0,10.0,5.0,,,cart_fixed,0.0012050000077579
car_evaluation,8,65.0,33.0,10.0,,,cart_pruned,0.0195445999852381
car_evaluation,8,101.0,51.0,10.0,,,cart_tuned_depth,0.0105503000086173
car_evaluation,8,,,,,,extra_trees,0.0646869000047445
car_evaluation,8,,,,,,linear_svm,0.0089691999892238
car_evaluation,8,19.0,10.0,5.0,1.0,1.0,mags_binary_excluded,0.0049506000068504
car_evaluation,8,19.0,10.0,5.0,1.0,1.0,mags_fixed,0.0045178000000305
car_evaluation,8,71.0,36.0,8.0,1.0,0.0,mags_tuned,0.1635374999896157
car_evaluation,8,19.0,10.0,5.0,1.0,1.0,matched_gini,0.0046721000107936
car_evaluation,8,19.0,10.0,5.0,,,noise_augmented_cart,0.006923499982804
car_evaluation,8,,,,,,random_forest,0.0781740999955218
car_evaluation,8,,,,,,rbf_svm,0.0231066000123973
car_evaluation,9,17.0,9.0,5.0,,,cart_fixed,0.0018445000168867
car_evaluation,9,67.0,34.0,11.0,,,cart_pruned,0.0206645999860484
car_evaluation,9,103.0,52.0,10.0,,,cart_tuned_depth,0.0130723000038415
car_evaluation,9,,,,,,extra_trees,0.060388799989596
car_evaluation,9,,,,,,linear_svm,0.0077414000115823
car_evaluation,9,17.0,9.0,5.0,1.0,1.0,mags_binary_excluded,0.0041141000110656
car_evaluation,9,17.0,9.0,5.0,1.0,1.0,mags_fixed,0.0038779999886173
car_evaluation,9,73.0,37.0,8.0,1.0,0.0,mags_tuned,0.1620747999986633
car_evaluation,9,17.0,9.0,5.0,1.0,1.0,matched_gini,0.0039364999975077
